"rich","pfor","pagri","pwet","region","x","y"
17,0.554930368471634,0.129144067946524,0.315925563581842,8,0.45042923791334,0.697221622569486
19,0.326076962928694,0.498988288128469,0.174934748942838,9,0.879681469174102,0.0711527848616242
24,0.04809582064435,0.69913727966337,0.25276689969228,2,0.776270021451637,0.43486724817194
26,0.0473942570992798,0.158928326157827,0.793677416742894,1,0.727162044961005,0.639823206933215
26,0.0440869842527905,0.294113850479096,0.661799165268113,8,0.975495029240847,0.937781642423943
6,0.748521515390581,0.0297664726866007,0.221712011922818,6,0.798720008460805,0.93649159069173
12,0.624135189308661,0.00576087209340276,0.370103938597936,8,0.617391771404073,0.833064515143633
10,0.783098382065685,0.120751120532759,0.0961504974015556,10,0.312133344588801,0.994495161576197
39,0.0448371628859637,0.300730303822087,0.654432533291949,6,0.658196517731994,0.397499486338347
23,0.0147275600082446,0.816954815708272,0.168317624283484,2,0.417452968657017,0.884195269783959
36,0.10675276298588,0.0983948309420336,0.794852406072086,4,0.236482948297635,0.792982272338122
11,0.744409001048276,0.152125298438314,0.10346570051341,4,0.0219250598456711,0.485838045366108
24,0.0485015440760192,0.681042732023287,0.270455723900693,9,0.888902375707403,0.83561978302896
9,0.542780416712151,0.163357870024321,0.293861713263528,2,0.150361493462697,0.790711929323152
12,0.766120702645303,0.11620763820172,0.117671659152977,7,0.531319511588663,0.366782003547996
15,0.534999629365753,0.0853169792795674,0.37968339135468,2,0.419541217386723,0.192960003623739
18,0.210133415058948,0.602151420951609,0.187715163989443,10,0.901167725678533,0.26532029826194
11,0.374117563591173,0.15452333109766,0.471359105311166,3,0.580994652351364,0.506290049757808
19,0.375044146716465,0.119148603337935,0.5058072499456,10,0.588315896457061,0.15883540851064
34,0.084536413073998,0.0009202410462194,0.914543345879783,2,0.398040953557938,0.631043238332495
26,0.0535750731023765,0.352479831543957,0.593945095353667,2,0.922743492526934,0.585426477482542
10,0.750340846113908,0.217845197151408,0.0318139567346845,7,0.113134082872421,0.157984951743856
29,0.0875957709046955,0.278165187058748,0.634239042036557,10,0.356663399841636,0.540421476121992
16,0.662711967946275,0.270968075721035,0.0663199563326899,9,0.264919796027243,0.346301861805841
16,0.488463773722198,0.321361277194241,0.190174949083561,3,0.980642372043803,0.543730013538152
21,0.0318711870595195,0.647536326797192,0.320592486143289,5,0.938648575684056,0.645981399342418
18,0.0924926206884292,0.774724127478502,0.132783251833069,6,0.62143338797614,0.951407607877627
16,0.403832183611388,0.570988782470828,0.025179033917783,2,0.744286224478856,0.283915626816452
12,0.421090138261333,0.558202912352943,0.0207069493857236,4,0.333012397633865,0.56051561050117
20,0.0936712532983891,0.503269190148756,0.403059556552855,10,0.580373788019642,0.772036164533347
9,0.462561340863852,0.391631710384031,0.145806948752117,3,0.418816044460982,0.252415788127109
19,0.239822488758599,0.633281822645186,0.126895688596215,8,0.842180792940781,0.893372563645244
16,0.290424981234314,0.550285181072841,0.159289837692846,9,0.935450898949057,0.601705718552694
11,0.65929209812387,0.21233772774021,0.12837017413592,8,0.808797042118385,0.576311740791425
11,0.535744564454589,0.419106689960912,0.0451487455844988,6,0.692865415476263,0.75805523712188
12,0.745326440625184,0.0813494756547663,0.17332408372005,3,0.60294046998024,0.406588803976774
21,0.300276373903857,0.35116419071807,0.348559435378073,4,0.177922866307199,0.300323345465586
14,0.291969228856761,0.154984777451878,0.553045993691361,9,0.284570594783872,0.0751288747414947
12,0.571808214667653,0.359922035354425,0.0682697499779219,1,0.478724404703826,0.87561023212038
18,0.422518709551871,0.457797577741053,0.119683712707076,7,0.706500922329724,0.515663558617234
21,0.0435710422130263,0.524966937558354,0.431462020228619,1,0.437117141205817,0.499860641313717
24,0.125325597519242,0.768728433525736,0.105945968955022,3,0.708991709630936,0.0441736120264977
17,0.144256090773046,0.190595284607423,0.665148624619531,9,0.306796116521582,0.781877371482551
16,0.420767327089552,0.572927776832498,0.00630489607795046,6,0.174462075578049,0.146411832189187
24,0.29617935097546,0.378922221728904,0.324898427295637,6,0.690947560360655,0.66708450531587
25,0.145548613422187,0.038287495396747,0.816163891181066,7,0.656856768066064,0.502522348659113
17,0.462872582717642,0.0708924597638105,0.466234957518547,4,0.499941414222121,0.957482152618468
12,0.600326578102046,0.202992603326678,0.196680818571276,10,0.0312949763610959,0.274873485788703
18,0.658229590465649,0.173029777239558,0.168740632294793,1,0.192760946461931,0.821166767040268
17,0.14406328314114,0.732639791310908,0.123296925547951,10,0.0587445385754108,0.249702659901232
11,0.805080102928733,0.0456207212372307,0.149299175834037,1,0.343230603961274,0.531443605199456
8,0.718917268692245,0.159830980145117,0.121251751162638,3,0.487473235465586,0.272496080491692
18,0.198554580676338,0.443194421195254,0.358250998128408,4,0.498189854202792,0.395601620199159
12,0.361717196101135,0.11069274558832,0.527590058310546,6,0.259602939710021,0.588398745749146
12,0.550405271219483,0.316632202003595,0.132962526776921,10,0.139497307827696,0.381135676521808
18,0.250734954577834,0.719034108157324,0.0302309372648421,1,0.0523154595866799,0.22985136997886
15,0.566398500225767,0.00565470082196428,0.427946798952269,5,0.651786613976583,0.904165020911023
23,0.135564339900402,0.66830736295652,0.196128297143078,7,0.341594801051542,0.739679023623466
11,0.404247052039379,0.367002897164903,0.228750050795718,5,0.686849876306951,0.590997006045654
22,0.128840568989073,0.510064581384177,0.36109484962675,7,0.49295169999823,0.0854369776789099
15,0.414327535200203,0.560206121276485,0.0254663435233122,5,0.350331927649677,0.827304454054683
17,0.285498762125254,0.441144955931275,0.273356281943471,1,0.438548672944307,0.744576213881373
10,0.441929939370051,0.173943151581198,0.38412690904875,2,0.794933858793229,0.096422681119293
12,0.660249138921839,0.00481385626817793,0.334937004809983,7,0.965755434706807,0.466532770544291
17,0.386945343103977,0.0759878658117874,0.537066791084235,6,0.0135541399940848,0.997791287489235
17,0.396964169938407,0.347473180016275,0.255562650045318,2,0.74835503147915,0.1025392615702
4,0.798977793679897,0.1864259867525,0.0145962195676028,1,0.490605521947145,0.87242563161999
16,0.232728898358306,0.261357292170792,0.505913809470902,3,0.0675397790037096,0.15453903703019
16,0.205228933642175,0.604481509877358,0.190289556480467,8,0.820999226300046,0.916538543999195
15,0.488393955328956,0.0901329483905393,0.421473096280505,10,0.118164540734142,0.906617108965293
13,0.668489398791481,0.254004138251769,0.0775064629567499,2,0.0724245710298419,0.541675800923258
13,0.363710464860479,0.628570535596864,0.00771899954265682,4,0.309880288783461,0.232723336433992
23,0.071358245584196,0.13953612506131,0.789105629354493,7,0.139703397406265,0.906400970881805
12,0.788958983651633,0.050443539852317,0.16059747649605,10,0.311699276790023,0.022982134250924
25,0.048056798460278,0.0554344121356467,0.896508789404075,2,0.871979674790055,0.821998838335276
17,0.28258364885475,0.426692775346272,0.290723575798978,8,0.625060342950746,0.119527650531381
15,0.212770227019367,0.302851247994602,0.48437852498603,8,0.42843818035908,0.836813231697306
13,0.319262787066878,0.594739080776084,0.0859981321570378,6,0.183689339784905,0.926303316839039
16,0.448837217763166,0.138357445458784,0.41280533677805,8,0.853358319960535,0.619169958634302
10,0.683104313045986,0.157032487795093,0.159863199158921,7,0.55018048430793,0.392200313042849
22,0.17025387887937,0.437837176338406,0.391908944782224,7,0.669967585476115,0.176417851354927
14,0.395281530390988,0.341699008739858,0.263019460869154,7,0.222099120495841,0.480089384596795
13,0.426464440884507,0.53114944030497,0.0423861188105238,1,0.971341210417449,0.911485904129222
18,0.0451186617441363,0.755655467774286,0.199225870481578,4,0.883988824905828,0.450002298690379
15,0.113997533986786,0.864282933592548,0.0217195324206658,3,0.237246223492548,0.83550753747113
19,0.312966787512224,0.317269911995946,0.369763300491831,1,0.500838038045913,0.413170709041879
11,0.572544176431861,0.107631713833603,0.319824109734536,4,0.481237389147282,0.227602276951075
5,0.655285846171826,0.104233840028908,0.240480313799266,2,0.70299322786741,0.420044826343656
23,0.0569995351385466,0.823840052258224,0.119160412603229,4,0.0314575671218336,0.918678320711479
7,0.470366766217949,0.387339994051566,0.142293239730485,3,0.525296302279457,0.64522421779111
17,0.212863416618885,0.605491121206811,0.181645462174304,2,0.994727154960856,0.287157052895054
26,0.130709269442837,0.0614784750502006,0.807812255506963,4,0.221798632759601,0.379200281808153
19,0.109003200095152,0.356353780577238,0.53464301932761,3,0.32518183789216,0.637628048891202
10,0.569709735285794,0.310800604698861,0.119489660015345,10,0.380416496424004,0.405111557804048
29,0.0589837012529482,0.386297187530259,0.554719111216793,4,0.422169402474537,0.760371474782005
14,0.23069048571443,0.167497834192648,0.601811680092922,5,0.827690389472991,0.435722867725417
6,0.523369921775817,0.307746847148318,0.168883231075865,1,0.674494894221425,0.580498196883127
12,0.717181317240984,0.249358652501236,0.0334600302577807,7,0.428581548389047,0.146425653714687
12,0.652827574703693,0.106603870754269,0.240568554542038,8,0.158118066145107,0.979196488158777
22,0.415481116977041,0.190711437998757,0.393807445024203,4,0.617030270164832,0.576332423370332
27,0.100394695284051,0.394032684080016,0.505572620635933,5,0.488011183449998,0.867728766286746
31,0.055961235832986,0.0421762347332293,0.901862529433785,1,0.613438167376444,0.846338529139757
14,0.228763274069111,0.556959374309892,0.214277351620997,3,0.139912787359208,0.101768690859899
17,0.460752866104651,0.239630091408736,0.299617042486614,1,0.512713058851659,0.0797721068374813
14,0.677056128338947,0.0801356643141364,0.242808207346916,8,0.586148903006688,0.408711783820763
14,0.434875918330046,0.374676315913893,0.190447765756061,10,0.214104320155457,0.264739455189556
10,0.738500289076117,0.0899204668913177,0.171579244032566,10,0.899736983468756,0.977109041297808
26,0.345739124243932,0.154354282196466,0.499906593559602,1,0.31711929035373,0.554698495659977
11,0.638135813412487,0.0278483276314057,0.334015858956108,9,0.749887055251747,0.197135004447773
24,0.1446349992671,0.0202487813185395,0.835116219414361,2,0.300004746764898,0.819822466699407
20,0.253998021445496,0.21999141162136,0.526010566933144,9,0.295077960938215,0.0256934058852494
13,0.411030900926692,0.587282330011187,0.00168676906212046,6,0.877264044014737,0.192042414098978
19,0.347880964070262,0.376127563956397,0.275991471973341,9,0.768865125020966,0.299993137596175
20,0.23801317711097,0.351115932529923,0.410870890359107,10,0.547851684037596,0.0613937063608319
13,0.638702825528616,0.202338935562816,0.158958238908568,6,0.816796441329643,0.129359785467386
8,0.461911558365912,0.0956496165674547,0.442438825066634,3,0.70583574892953,0.518855896778405
22,0.0835357744777229,0.464077221432581,0.452387004089696,1,0.585669901920483,0.0456550931558013
21,0.0380058378648321,0.76065299000827,0.201341172126898,1,0.58977232221514,0.33334517874755
16,0.357698817104804,0.394641234729224,0.247659948165972,1,0.194807426305488,0.275698051322252
22,0.0669131483648767,0.703112512933012,0.229974338702111,3,0.274906361708418,0.187678299145773
15,0.621966901870527,0.131331015522998,0.246702082606475,7,0.349866904783994,0.147504366002977
21,0.240672926146485,0.430076596378191,0.329250477475324,8,0.347147963475436,0.980100069427863
17,0.113760481802293,0.856716452481041,0.0295230657166651,8,0.0971961508039385,0.363326756283641
12,0.27524151471277,0.296702635962611,0.42805584932462,9,0.222999321296811,0.510269703576341
20,0.0604860103306532,0.428951344625392,0.510562645043955,10,0.520544417668134,0.629059390397742
10,0.910745400977478,0.073966558476712,0.0152880405458099,7,0.521112411748618,0.942667696624994
23,0.349529446476961,0.00989089537771632,0.640579658145323,9,0.507794124772772,0.381764706922695
28,0.192557676420353,0.307986901189935,0.499455422389712,8,0.845528641715646,0.82363931229338
22,0.242062423502774,0.128579661888366,0.62935791460886,5,0.654443708946928,0.941657455870882
27,0.159448884935001,0.469095977417295,0.371455137647704,9,0.374791067093611,0.464929313398898
16,0.204644864919136,0.510281087792064,0.285074047288799,1,0.607812507310882,0.626865774160251
32,0.0791065848169566,0.192990737416148,0.727902677766896,5,0.446438730927184,0.256675098557025
19,0.154159880370505,0.228974600091741,0.616865519537754,9,0.217402452137321,0.365458080079406
23,0.193989177963405,0.696803379704884,0.109207442331711,2,0.310675717191771,0.0883087834808975
15,0.0231033139375709,0.525999635618268,0.450897050444161,8,0.347313223406672,0.581256550038233
22,0.393753867389394,0.0366813074148626,0.569564825195743,4,0.534970644162968,0.615867302520201
23,0.210069544723137,0.387574148072232,0.402356307204632,7,0.575809986563399,0.285838590702042
26,0.116712375748909,0.0598202485207096,0.823467375730382,4,0.143571973079816,0.810783815803006
34,0.218625196463431,0.408359868651555,0.373014934885014,8,0.971372783882543,0.978127809474245
30,0.150904941823735,0.165327722521298,0.683767335654967,7,0.761504522059113,0.980486788321286
18,0.0389879190666643,0.711213605371964,0.249798475561372,6,0.0992524265311658,0.803910690825433
13,0.358344524063007,0.180137041425415,0.461518434511578,9,0.484847548417747,0.992424331372604
23,0.140783837103349,0.0235652225916799,0.835650940304971,3,0.571575393900275,0.682030640542507
22,0.275795200779535,0.0620141028589706,0.662190696361495,9,0.0102125883568078,0.945442160824314
28,0.243087744743067,0.543829153454649,0.213083101802284,9,0.0885675689205527,0.590785569045693
14,0.528012870100241,0.366050219617503,0.105936910282257,3,0.284597435267642,0.0744217871688306
7,0.569325263216487,0.323313019994754,0.107361716788759,6,0.738214316777885,0.453641174826771
16,0.00420756387118696,0.885843518420187,0.109948917708626,8,0.134534088196233,0.343839921755716
21,0.0425643890240969,0.625430538378897,0.332005072597006,7,0.177983998088166,0.570014266530052
28,0.264469209350661,0.22471199910215,0.510818791547189,10,0.635128871770576,0.393199146492407
7,0.389173076998484,0.584330726028644,0.0264961969728727,5,0.803711385233328,0.212442082818598
7,0.564706104984574,0.205672159541599,0.229621735473826,8,0.935179531341419,0.998438532697037
17,0.422309418308752,0.483205205074382,0.0944853766168667,9,0.0712112351320684,0.938080955296755
11,0.806527646989112,0.153135177075989,0.0403371759348988,5,0.478079877560958,0.247675184858963
20,0.0452160621485619,0.851608515873091,0.103175421978347,4,0.148608696414158,0.945530097465962
15,0.582106784009423,0.191774154915512,0.226119061075065,3,0.316418319009244,0.45788430608809
8,0.875328331771803,0.0377247599821188,0.0869469082460778,2,0.331680837552994,0.606426844373345
23,0.108049770511146,0.560876573100428,0.331073656388426,5,0.933343418873847,0.0873187899123877
29,0.211985754502007,0.234837087666619,0.553177157831374,9,0.815824524732307,0.471651216270402
24,0.0101780720743442,0.109247338579734,0.880574589345921,3,0.446420158492401,0.551927789114416
14,0.493500371171781,0.0693549555850179,0.437144673243201,10,0.863819802645594,0.268651618622243
16,0.113986922909807,0.738090877768317,0.147922199321876,2,0.882530911127105,0.921128478832543
11,0.451766007898278,0.330047629561373,0.218186362540349,10,0.0941497206222266,0.977596483658999
19,0.36317636552154,0.417144126109309,0.219679508369151,1,0.297830859664828,0.210497453575954
8,0.90149797945285,0.0478308014488111,0.0506712190983392,2,0.0278113535605371,0.905270498944446
26,0.154311014957079,0.497021575036066,0.348667410006855,5,0.331708657089621,0.361654486740008
7,0.800892396604077,0.0296286491458081,0.169478954250115,5,0.727204985916615,0.068352289730683
11,0.700529661989334,0.0610166466172632,0.238453691393403,1,0.436724468367174,0.234267812455073
19,0.152892833575628,0.829323436462033,0.0177837299623393,7,0.205869023455307,0.687470661010593
18,0.416061876006557,0.0944903129960202,0.489447810997423,4,0.92591879144311,0.787552733672783
13,0.785834442664069,0.101040178782685,0.113125378553247,9,0.426520426757634,0.805361818987876
16,0.228444844632635,0.571507458321353,0.200047697046012,6,0.84124289220199,0.524555334122851
12,0.444619888966179,0.37294172988053,0.182438381153291,10,0.90097664645873,0.688549430808052
17,0.381496651892521,0.125781910407434,0.492721437700045,5,0.616554985754192,0.66276296810247
24,0.241499837015057,0.204486100020081,0.554014062964862,7,0.470115544041619,0.495845353463665
16,0.21846853895493,0.208753381627552,0.572778079417518,7,0.958495391532779,0.973782174522057
22,0.153841898006494,0.0269709875439765,0.81918711444953,5,0.0988525815773755,0.406721479725093
15,0.403886156068105,0.586377181597724,0.0097366623341712,7,0.163612649543211,0.601598084438592
8,0.913581792725594,0.06577292444296,0.0206452828314462,4,0.456429357873276,0.270920609589666
15,0.125125472777679,0.826063824838543,0.0488107023837787,7,0.29730625031516,0.603873199550435
20,0.239431129383947,0.0373134981979393,0.723255372418114,7,0.797444386640564,0.63149854564108
20,0.06453462228289,0.408503165693503,0.526962212023606,6,0.694581525633112,0.981728168902919
18,0.162849781978989,0.689671158535343,0.147479059485669,10,0.540652522351593,0.0850815873127431
16,0.389342547978701,0.0892344446661509,0.521423007355148,8,0.462721676332876,0.327368149068207
12,0.0410978963395536,0.771796474851921,0.187105628808525,10,0.340588447405025,0.674353669863194
18,0.136860034566673,0.83718172985672,0.0259582355766065,3,0.590491356095299,0.458433250198141
14,0.303557862344754,0.428368642801995,0.268073494853251,3,0.0782491352874786,0.203952996991575
22,0.24762514930024,0.323061064069346,0.429313786630414,5,0.264762587146834,0.32822203496471
13,0.508650404218687,0.304791291053785,0.186558304727527,7,0.349875569343567,0.685407085344195
26,0.161169330936844,0.444280001361629,0.394550667701527,3,0.40314079192467,0.667727367486805
20,0.494997241507708,0.0494241541756616,0.45557860431663,3,0.331897671800107,0.978881385875866
24,0.195255342200596,0.290861821870377,0.513882835929027,6,0.625999548006803,0.305716668255627
19,0.0654264127853419,0.0181471085656956,0.916426478648963,5,0.122982438188046,0.230883561074734
12,0.363804667321879,0.45940169566753,0.176793637010591,5,0.978121828520671,0.765794676262885
10,0.699967336124284,0.158103328984272,0.141929334891444,2,0.670202526031062,0.203034926671535
23,0.414472759144757,0.16057190208321,0.424955338772033,1,0.590429765405133,0.672807456692681
26,0.0842566495724747,0.460609819494646,0.455133530932879,5,0.397061137482524,0.0724873023573309
39,0.0383467100567406,0.170392677555869,0.791260612387391,1,0.540418815566227,0.0925387050956488
5,0.645049426261663,0.115935819771697,0.23901475396664,1,0.747052680002525,0.183354560285807
5,0.816714105559622,0.00252905731323933,0.180756837127139,8,0.87929642223753,0.178965270519257
21,0.248872981510344,0.0775156084895258,0.67361141000013,8,0.69661456416361,0.914406053256243
24,0.0574327737332823,0.0783360513704114,0.864231174896306,8,0.928758944617584,0.235219385009259
23,0.413570672764159,0.130927472922493,0.455501854313348,5,0.907819430809468,0.074511565733701
22,0.255912697167439,0.106205782596772,0.637881520235789,9,0.326055798213929,0.191893488867208
16,0.244614005729819,0.248441954353884,0.506944039916296,4,0.565374632133171,0.746511573437601
21,0.269643273462091,0.118806303170684,0.611550423367225,4,0.188591994578019,0.457029186189175
17,0.441562888761799,0.250464192211755,0.307972919026446,9,0.360450829844922,0.724660659441724
38,0.185485183685154,0.215956823598852,0.598557992715994,9,0.870621784124523,0.952518862206489
11,0.788475992570988,0.0548227314536179,0.156701275975394,2,0.643665959127247,0.960927028674632
22,0.138791150787945,0.72729324319207,0.133915606019985,5,0.52985205873847,0.182260213419795
26,0.10559660267003,0.0777744593632277,0.816628937966743,8,0.252169319428504,0.964097722433507
16,0.326129879032728,0.552248514668168,0.121621606299104,7,0.673716074321419,0.194869788596407
11,0.247661863985536,0.615418143035879,0.136919992978586,2,0.720176897244528,0.0637267373967916
13,0.775804887878166,0.220602005516613,0.00359310660522069,10,0.436218340182677,0.936906210845336
21,0.0415700556102866,0.177738058847807,0.780691885541906,4,0.836957096355036,0.296096918871626
16,0.249181916834386,0.551022689564586,0.199795393601028,2,0.801416903035715,0.37102890573442
11,0.219997867745683,0.750074506297629,0.0299276259566878,4,0.68272395292297,0.286804776405916
11,0.548833266784363,0.427941265053138,0.0232254681624988,10,0.490050718421116,0.256116603501141
24,0.078933980169121,0.647565967316996,0.273500052513883,10,0.356993078021333,0.978202455444261
21,0.0404798567049963,0.614215271799038,0.345304871495966,3,0.658772018039599,0.114835627377033
11,0.385443668508199,0.547017631453426,0.0675387000383754,10,0.217963954200968,0.180728795472533
9,0.755651405557119,0.125599710111856,0.118748884331025,7,0.442188028246164,0.334756290307269
20,0.569494476000678,0.0397498495056101,0.390755674493712,5,0.336196626303717,0.905463700881228
20,0.498653150657346,0.260301835341638,0.241045014001016,9,0.715020233998075,0.412054922664538
24,0.291293978183796,0.673967135410906,0.0347388864052973,5,0.989750019274652,0.0874302661977708
25,0.0315746209007312,0.59595985589489,0.372465523204379,2,0.445796326268464,0.788714694790542
14,0.274979602932383,0.37258613871889,0.352434258348727,6,0.687106987694278,0.888282216852531
27,0.0982497504008538,0.0827539720440895,0.818996277555057,3,0.521788539830595,0.547614658018574
15,0.277779383964068,0.456081125898139,0.266139490137793,10,0.636253844713792,0.854913594899699
23,0.0541889602130962,0.715005964380265,0.230805075406639,4,0.709035623120144,0.11643578344956
10,0.585146524435072,0.223727963833544,0.191125511731384,2,0.807322580367327,0.0859592845663428
8,0.572227712905699,0.0102124612715318,0.417559825822769,4,0.668685730779544,0.932550871744752
21,0.100345454643343,0.193457198681162,0.706197346675495,6,0.742761042201892,0.917295479681343
24,0.231404598838344,0.143864075621391,0.624731325540265,6,0.110512706916779,0.13424988090992
13,0.364367561846649,0.432716647795221,0.20291579035813,1,0.774573436006904,0.630359985632822
16,0.381956245988986,0.270618714722348,0.347425039288666,5,0.409594548633322,0.958069908665493
17,0.264583196096563,0.361637949068358,0.373778854835079,2,0.618040488101542,0.501115902327001
15,0.394166470233183,0.229349006389602,0.376484523377214,10,0.901538240490481,0.0581409870646894
12,0.652734831663463,0.200213821456247,0.14705134688029,2,0.305642945924774,0.805689006112516
23,0.110343076973485,0.553583942622341,0.336072980404174,1,0.0338108553551137,0.82444412750192
15,0.390052132235193,0.286573789032383,0.323374078732424,7,0.468602811917663,0.776083418400958
25,0.0779001821484907,0.391732631425235,0.530367186426275,3,0.808780867839232,0.577820085454732
9,0.627933193264224,0.362140929432945,0.00992587730283166,5,0.75956309447065,0.155528647825122
34,0.0105755387180103,0.178532346939711,0.810892114342278,2,0.0884411421138793,0.863175793085247
16,0.424239692667224,0.196625124886585,0.379135182446191,9,0.507095646578819,0.567294236971065
21,0.124912139878916,0.0117294505926334,0.863358409528451,2,0.424298492260277,0.534682479687035
9,0.508612771687015,0.198713809975828,0.292673418337157,3,0.0141408946365118,0.0893150197807699
15,0.369979184515186,0.216537773611404,0.41348304187341,5,0.302799945697188,0.729166387114674
30,0.221538392009791,0.141496368918437,0.636965239071772,4,0.656838383758441,0.977619893383235
7,0.911710597977105,0.0676752965297958,0.0206141054930993,5,0.050490798894316,0.233178908238187
